osmid,y,x,street_count,highway,ref,railway,geometry
65309093,37.7923601,-122.4810193,3,,,,POINT (-122.4810193 37.7923601)
65309103,37.7933938,-122.4807275,3,,,,POINT (-122.4807275 37.7933938)
65309113,37.7942988,-122.4804229,3,,,,POINT (-122.4804229 37.7942988)
65309159,37.7983096,-122.4789311,3,,,,POINT (-122.4789311 37.7983096)
65309200,37.8039093,-122.4757073,3,,,,POINT (-122.4757073 37.8039093)
65309205,37.8044147,-122.4756609,4,stop,,,POINT (-122.4756609 37.8044147)
65309270,37.7992156,-122.4526121,4,,,,POINT (-122.4526121 37.7992156)
65309295,37.8008695,-122.4545588,3,,,,POINT (-122.4545588 37.8008695)
65309297,37.8011228,-122.4551568,3,,,,POINT (-122.4551568 37.8011228)
65309306,37.8015754,-122.4561941,4,stop,,,POINT (-122.4561941 37.8015754)
65309308,37.801727,-122.456705,3,stop,,,POINT (-122.456705 37.801727)
65309424,37.8009653,-122.4691454,3,,,,POINT (-122.4691454 37.8009653)
65309454,37.8046358,-122.4700045,3,,,,POINT (-122.4700045 37.8046358)
65309482,37.7087408,-122.4463664,3,,,,POINT (-122.4463664 37.7087408)
65309488,37.7965514,-122.4516411,3,,,,POINT (-122.4516411 37.7965514)
65309495,37.7953811,-122.4517968,3,,,,POINT (-122.4517968 37.7953811)
65309522,37.7932459,-122.3932061,4,traffic_signals,,,POINT (-122.3932061 37.7932459)
65309526,37.7916899,-122.3912288,1,turning_circle,,,POINT (-122.3912288 37.7916899)
65309550,37.7820218,-122.4848906,4,traffic_signals,,,POINT (-122.4848906 37.7820218)
65309555,37.7763062,-122.4844774,4,traffic_signals,,,POINT (-122.4844774 37.7763062)
65309559,37.7744399,-122.4843425,4,traffic_signals,,,POINT (-122.4843425 37.7744399)
65309568,37.7324757,-122.4810108,4,stop,,,POINT (-122.4810108 37.7324757)
65309581,37.7465018,-122.4824046,4,,,,POINT (-122.4824046 37.7465018)
65309583,37.742772,-122.4821422,4,,,,POINT (-122.4821422 37.742772)
65309586,37.7409064,-122.4820109,4,,,,POINT (-122.4820109 37.7409064)
65309588,37.7390442,-122.4818799,4,,,,POINT (-122.4818799 37.7390442)
65309615,37.7667761,-122.4824218,3,,,,POINT (-122.4824218 37.7667761)
65309647,37.7632881,-122.483575,4,stop,,,POINT (-122.483575 37.7632881)
65309650,37.7614224,-122.483444,6,stop,,,POINT (-122.483444 37.7614224)
65309652,37.7595569,-122.483313,4,stop,,,POINT (-122.483313 37.7595569)
65309655,37.7558269,-122.4830522,4,,,,POINT (-122.4830522 37.7558269)
65309670,37.7892236,-122.4845607,1,,,,POINT (-122.4845607 37.7892236)
65309690,37.7898384,-122.4854346,1,turning_circle,,,POINT (-122.4854346 37.7898384)
65309692,37.7895371,-122.4857874,3,,,,POINT (-122.4857874 37.7895371)
65309711,37.7275888,-122.456092,1,,,,POINT (-122.456092 37.7275888)
65309715,37.7275882,-122.4565582,4,,,,POINT (-122.4565582 37.7275882)
65309718,37.7275872,-122.4574003,4,,,,POINT (-122.4574003 37.7275872)
65309720,37.7275864,-122.4580769,3,,,,POINT (-122.4580769 37.7275864)
65309721,37.7275855,-122.459049,4,,,,POINT (-122.459049 37.7275855)
65309724,37.7276171,-122.4607729,3,,,,POINT (-122.4607729 37.7276171)
65309729,37.727467,-122.4619868,1,turning_circle,,,POINT (-122.4619868 37.727467)
65309735,37.7799889,-122.5073163,4,,,,POINT (-122.5073163 37.7799889)
65309736,37.7790715,-122.5072489,4,,,,POINT (-122.5072489 37.7790715)
65309738,37.7762005,-122.5070399,3,,,,POINT (-122.5070399 37.7762005)
65309740,37.7752808,-122.506973,4,,,,POINT (-122.506973 37.7752808)
65309742,37.7734158,-122.5068372,4,,,,POINT (-122.5068372 37.7734158)
65309752,37.7622947,-122.5060756,4,stop,,,POINT (-122.5060756 37.7622947)
65309754,37.7604288,-122.5059449,6,stop,,,POINT (-122.5059449 37.7604288)
65309756,37.7585634,-122.5058141,4,stop,,,POINT (-122.5058141 37.7585634)
65309759,37.754835,-122.5055529,4,stop,,,POINT (-122.5055529 37.754835)
65309762,37.7511024,-122.5052913,4,stop,,,POINT (-122.5052913 37.7511024)
65309765,37.7492406,-122.5051609,4,stop,,,POINT (-122.5051609 37.7492406)
65309767,37.7473726,-122.50503,4,stop,,,POINT (-122.50503 37.7473726)
65309770,37.745509,-122.5048994,4,stop,,,POINT (-122.5048994 37.745509)
65309772,37.741781,-122.504638,5,stop,,,POINT (-122.504638 37.741781)
65309774,37.7399137,-122.5045074,4,stop,,,POINT (-122.5045074 37.7399137)
65309776,37.7380507,-122.5043749,4,stop,,,POINT (-122.5043749 37.7380507)
65309778,37.7355616,-122.5042025,3,,,,POINT (-122.5042025 37.7355616)
65309787,37.7677327,-122.4289921,4,traffic_signals,,,POINT (-122.4289921 37.7677327)
65309788,37.7676036,-122.431214,4,,,,POINT (-122.431214 37.7676036)
65309790,37.7674715,-122.4334273,4,stop,,,POINT (-122.4334273 37.7674715)
65309792,37.767284,-122.4364926,3,,,,POINT (-122.4364926 37.767284)
65309795,37.7672328,-122.4373166,4,,,,POINT (-122.4373166 37.7672328)
65309798,37.7671766,-122.4382218,3,,,,POINT (-122.4382218 37.7671766)
65309807,37.7686086,-122.4145487,3,,,,POINT (-122.4145487 37.7686086)
65309810,37.768539,-122.4156334,4,traffic_signals,,,POINT (-122.4156334 37.768539)
65309815,37.7683615,-122.4185689,3,,,,POINT (-122.4185689 37.7683615)
65309820,37.7682771,-122.4200052,4,traffic_signals,,,POINT (-122.4200052 37.7682771)
65309823,37.7682296,-122.4207971,3,,,,POINT (-122.4207971 37.7682296)
65309825,37.7682051,-122.4212101,3,,,,POINT (-122.4212101 37.7682051)
65309827,37.7681948,-122.4213841,3,,,,POINT (-122.4213841 37.7681948)
65309828,37.768145,-122.4222223,4,traffic_signals,,,POINT (-122.4222223 37.768145)
65309836,37.767958,-122.4253548,3,,,,POINT (-122.4253548 37.767958)
65309838,37.7679459,-122.4255586,3,,,,POINT (-122.4255586 37.7679459)
65309840,37.7678051,-122.4278754,3,,,,POINT (-122.4278754 37.7678051)
65309842,37.7677441,-122.4287893,5,traffic_signals,,,POINT (-122.4287893 37.7677441)
65309852,37.7349479,-122.4662722,4,,,,POINT (-122.4662722 37.7349479)
65309863,37.7346623,-122.4710917,3,,,,POINT (-122.4710917 37.7346623)
65309866,37.7347564,-122.4705135,3,,,,POINT (-122.4705135 37.7347564)
65309878,37.7349193,-122.4644637,3,,,,POINT (-122.4644637 37.7349193)
65309885,37.732488,-122.392358,3,,,,POINT (-122.392358 37.732488)
65309892,37.7421625,-122.45682,3,,,,POINT (-122.45682 37.7421625)
65309896,37.7416746,-122.4563886,3,,,,POINT (-122.4563886 37.7416746)
65309941,37.7488236,-122.4503818,3,,,,POINT (-122.4503818 37.7488236)
65309953,37.7498373,-122.4502638,3,,,,POINT (-122.4502638 37.7498373)
65309981,37.7539356,-122.450025,3,,,,POINT (-122.450025 37.7539356)
65309992,37.7383179,-122.4287518,3,,,,POINT (-122.4287518 37.7383179)
65309997,37.7377518,-122.4282677,4,,,,POINT (-122.4282677 37.7377518)
65309999,37.736685,-122.427156,4,stop,,,POINT (-122.427156 37.736685)
65310014,37.7391947,-122.4312453,3,,,,POINT (-122.4312453 37.7391947)
65310037,37.7567362,-122.4422438,3,,,,POINT (-122.4422438 37.7567362)
65310039,37.757038,-122.441683,1,turning_circle,,,POINT (-122.441683 37.757038)
65310057,37.7329726,-122.4059161,3,,,,POINT (-122.4059161 37.7329726)
65310060,37.7326334,-122.4070271,4,,,,POINT (-122.4070271 37.7326334)
65310062,37.731978,-122.4091702,4,,,,POINT (-122.4091702 37.731978)
65310065,37.731479,-122.410757,4,,,,POINT (-122.410757 37.731479)
65310067,37.730797,-122.412843,3,,,,POINT (-122.412843 37.730797)
65310073,37.7636,-122.455462,1,,,,POINT (-122.455462 37.7636)
65310098,37.7465445,-122.4563102,3,,,,POINT (-122.4563102 37.7465445)
65310122,37.7456075,-122.457596,3,,,,POINT (-122.457596 37.7456075)
65310124,37.7457168,-122.4586732,3,,,,POINT (-122.4586732 37.7457168)
65310132,37.7544158,-122.4045063,3,,,,POINT (-122.4045063 37.7544158)
65310136,37.7531269,-122.4043785,4,,,,POINT (-122.4043785 37.7531269)
65310163,37.7620664,-122.4052372,3,,,,POINT (-122.4052372 37.7620664)
65310178,37.7577245,-122.4048174,1,,,,POINT (-122.4048174 37.7577245)
65310181,37.7569544,-122.4047413,3,,,,POINT (-122.4047413 37.7569544)
65310195,37.7672005,-122.4057234,5,stop,,,POINT (-122.4057234 37.7672005)
65310196,37.7659084,-122.405604,4,traffic_signals,,,POINT (-122.405604 37.7659084)
65310197,37.764606,-122.4054775,4,,,,POINT (-122.4054775 37.764606)
65310228,37.7345207,-122.4067882,3,,,,POINT (-122.4067882 37.7345207)
65310240,37.7340151,-122.4065036,3,,,,POINT (-122.4065036 37.7340151)
65310242,37.7334952,-122.4062178,3,,,,POINT (-122.4062178 37.7334952)
65310244,37.731244,-122.405102,5,traffic_signals,,,POINT (-122.405102 37.731244)
65310249,37.7300436,-122.404619,3,stop,,,POINT (-122.404619 37.7300436)
65310251,37.7264419,-122.4031251,4,,,,POINT (-122.4031251 37.7264419)
65310253,37.7252387,-122.4026255,4,,,,POINT (-122.4026255 37.7252387)
65310255,37.724045,-122.40213,3,traffic_signals,,,POINT (-122.40213 37.724045)
65310257,37.7228373,-122.4016318,3,,,,POINT (-122.4016318 37.7228373)
65310263,37.720409,-122.400736,3,,,,POINT (-122.400736 37.720409)
65310268,37.717906,-122.400131,3,,,,POINT (-122.400131 37.717906)
65310274,37.7153921,-122.3995584,3,,,,POINT (-122.3995584 37.7153921)
65310307,37.7127426,-122.4021376,3,,,,POINT (-122.4021376 37.7127426)
65310315,37.71209,-122.4025239,3,traffic_signals,,,POINT (-122.4025239 37.71209)
65310359,37.732985,-122.395247,3,,,,POINT (-122.395247 37.732985)
65310365,37.7331692,-122.3953119,3,,,,POINT (-122.3953119 37.7331692)
65310374,37.7335884,-122.3948893,3,,,,POINT (-122.3948893 37.7335884)
65310387,37.733767,-122.394459,3,,,,POINT (-122.394459 37.733767)
65310394,37.7721762,-122.4524517,4,traffic_signals,,,POINT (-122.4524517 37.7721762)
65310397,37.7717323,-122.4535151,3,,,,POINT (-122.4535151 37.7717323)
65310403,37.7712583,-122.4522632,4,traffic_signals,,,POINT (-122.4522632 37.7712583)
65310412,37.7714109,-122.4534023,3,,,,POINT (-122.4534023 37.7714109)
65310455,37.7671898,-122.458613,3,traffic_signals,,,POINT (-122.458613 37.7671898)
65310495,37.7682364,-122.4551096,4,,,,POINT (-122.4551096 37.7682364)
65310602,37.7474744,-122.469473,3,,,,POINT (-122.469473 37.7474744)
65310610,37.7470348,-122.4705198,4,,,,POINT (-122.4705198 37.7470348)
65310621,37.7469269,-122.4727715,4,,,,POINT (-122.4727715 37.7469269)
65310623,37.7468801,-122.4738327,4,,,,POINT (-122.4738327 37.7468801)
65310626,37.7468336,-122.4748803,4,,,,POINT (-122.4748803 37.7468336)
65310628,37.7467871,-122.4759876,4,traffic_signals,,,POINT (-122.4759876 37.7467871)
65310631,37.7467383,-122.4770456,4,,,,POINT (-122.4770456 37.7467383)
65310634,37.746691,-122.4781165,4,,,,POINT (-122.4781165 37.746691)
65310636,37.7466438,-122.4791872,3,,,,POINT (-122.4791872 37.7466438)
65310645,37.7464546,-122.4834735,4,,,,POINT (-122.4834735 37.7464546)
65310648,37.7463128,-122.4866857,4,,,,POINT (-122.4866857 37.7463128)
65310651,37.7462656,-122.4877567,4,,,,POINT (-122.4877567 37.7462656)
65310655,37.7462182,-122.4888286,4,,,,POINT (-122.4888286 37.7462182)
65310657,37.7461237,-122.4909703,4,,,,POINT (-122.4909703 37.7461237)
65310660,37.7460291,-122.4931142,4,,,,POINT (-122.4931142 37.7460291)
65310662,37.7459819,-122.4941856,4,,,,POINT (-122.4941856 37.7459819)
65310665,37.7458873,-122.4963289,3,,,,POINT (-122.4963289 37.7458873)
65310667,37.74584,-122.4974003,4,stop,,,POINT (-122.4974003 37.74584)
65310670,37.7457928,-122.4984705,4,stop,,,POINT (-122.4984705 37.7457928)
65310673,37.7457455,-122.4995412,4,stop,,,POINT (-122.4995412 37.7457455)
65310675,37.7456982,-122.5006127,4,,,,POINT (-122.5006127 37.7456982)
65310678,37.7456036,-122.5027573,4,stop,,,POINT (-122.5027573 37.7456036)
65310680,37.7455563,-122.5038296,4,,,,POINT (-122.5038296 37.7455563)
65310684,37.7454617,-122.505971,4,,,,POINT (-122.505971 37.7454617)
65310688,37.7454145,-122.5070421,4,,,,POINT (-122.5070421 37.7454145)
65310690,37.7453959,-122.5074634,3,stop,,,POINT (-122.5074634 37.7453959)
65310703,37.7295978,-122.4390026,3,,,,POINT (-122.4390026 37.7295978)
65310720,37.7258251,-122.4565987,5,,,,POINT (-122.4565987 37.7258251)
65310724,37.7255311,-122.4569007,3,,,,POINT (-122.4569007 37.7255311)
65310731,37.7252437,-122.4573734,3,,,,POINT (-122.4573734 37.7252437)
65310737,37.725074,-122.4581565,4,,,,POINT (-122.4581565 37.725074)
65310754,37.7210858,-122.4516254,3,,,,POINT (-122.4516254 37.7210858)
65310760,37.7199632,-122.4523522,3,,,,POINT (-122.4523522 37.7199632)
65310768,37.7303224,-122.430851,3,,,,POINT (-122.430851 37.7303224)
65310774,37.7297181,-122.4315952,3,,,,POINT (-122.4315952 37.7297181)
65310787,37.7982625,-122.4151802,1,,,,POINT (-122.4151802 37.7982625)
65310795,37.7754286,-122.4194235,3,,,,POINT (-122.4194235 37.7754286)
65310799,37.7752333,-122.4209741,4,traffic_signals,,,POINT (-122.4209741 37.7752333)
65310804,37.7748083,-122.4243081,4,,,,POINT (-122.4243081 37.7748083)
65310806,37.7741867,-122.429195,4,traffic_signals,,,POINT (-122.429195 37.7741867)
65310809,37.7739776,-122.430839,4,traffic_signals,,,POINT (-122.430839 37.7739776)
65310815,37.7737682,-122.4324859,4,traffic_signals,,,POINT (-122.4324859 37.7737682)
65310817,37.7735594,-122.4341274,4,traffic_signals,,,POINT (-122.4341274 37.7735594)
65310820,37.7733502,-122.4357721,4,traffic_signals,,,POINT (-122.4357721 37.7733502)
65310823,37.7731438,-122.437395,4,traffic_signals,,,POINT (-122.437395 37.7731438)
65310824,37.7727239,-122.4407508,4,traffic_signals,,,POINT (-122.4407508 37.7727239)
65310826,37.7725189,-122.4424038,3,traffic_signals,,,POINT (-122.4424038 37.7725189)
65310828,37.7723106,-122.4440377,3,traffic_signals,,,POINT (-122.4440377 37.7723106)
65310830,37.7720935,-122.445742,4,traffic_signals,,,POINT (-122.445742 37.7720935)
65310832,37.7718909,-122.447331,3,traffic_signals,,,POINT (-122.447331 37.7718909)
65310835,37.7716816,-122.4489728,3,traffic_signals,,,POINT (-122.4489728 37.7716816)
65310837,37.7714717,-122.4506197,3,traffic_signals,,,POINT (-122.4506197 37.7714717)
65310843,37.7710181,-122.4539231,4,,,,POINT (-122.4539231 37.7710181)
65310872,37.7336171,-122.4717982,3,,,,POINT (-122.4717982 37.7336171)
65310877,37.7338638,-122.472021,3,,,,POINT (-122.472021 37.7338638)
65310894,37.7316733,-122.4732184,3,,,,POINT (-122.4732184 37.7316733)
65310902,37.7796785,-122.3948539,4,,,,POINT (-122.3948539 37.7796785)
65310974,37.730593,-122.4309651,3,,,,POINT (-122.4309651 37.730593)
65310980,37.7306067,-122.4312255,4,traffic_signals,,,POINT (-122.4312255 37.7306067)
65311003,37.7293483,-122.4339985,4,,,,POINT (-122.4339985 37.7293483)
65311010,37.7287473,-122.434538,4,traffic_signals,,,POINT (-122.434538 37.7287473)
65311015,37.7281913,-122.4350265,4,,,,POINT (-122.4350265 37.7281913)
65311019,37.7275866,-122.4354527,3,,,,POINT (-122.4354527 37.7275866)
65311028,37.7267498,-122.4360495,4,traffic_signals,,,POINT (-122.4360495 37.7267498)
65311036,37.7248393,-122.4370885,4,traffic_signals,,,POINT (-122.4370885 37.7248393)
65311051,37.7237056,-122.4375239,4,traffic_signals,,,POINT (-122.4375239 37.7237056)
65311058,37.7233413,-122.4376693,3,,,,POINT (-122.4376693 37.7233413)
65311098,37.7186522,-122.4413743,4,traffic_signals,,,POINT (-122.4413743 37.7186522)
65311119,37.7170001,-122.4434908,4,,,,POINT (-122.4434908 37.7170001)
65311126,37.7161116,-122.4446199,4,traffic_signals,,,POINT (-122.4446199 37.7161116)
65311136,37.7154591,-122.4454089,3,,,,POINT (-122.4454089 37.7154591)
65311142,37.715332,-122.445908,4,traffic_signals,,,POINT (-122.445908 37.715332)
65311153,37.7139281,-122.4489988,3,,,,POINT (-122.4489988 37.7139281)
65311179,37.711259,-122.4531859,4,,,,POINT (-122.4531859 37.711259)
65311232,37.7112152,-122.4625314,4,,,,POINT (-122.4625314 37.7112152)
65311243,37.7116172,-122.4638954,4,traffic_signals,,,POINT (-122.4638954 37.7116172)
65311245,37.7116828,-122.4642979,3,,,,POINT (-122.4642979 37.7116828)
65311274,37.71068,-122.4693156,5,stop,,,POINT (-122.4693156 37.71068)
65311334,37.734816,-122.410841,4,traffic_signals,,,POINT (-122.410841 37.734816)
65311338,37.7332713,-122.4138329,3,,,,POINT (-122.4138329 37.7332713)
65311343,37.7322276,-122.4182612,3,,,,POINT (-122.4182612 37.7322276)
65311377,37.7099337,-122.470432,3,,,,POINT (-122.470432 37.7099337)
65311390,37.7110169,-122.4684485,3,,,,POINT (-122.4684485 37.7110169)
65311401,37.7116629,-122.4661907,3,,,,POINT (-122.4661907 37.7116629)
65311496,37.7378085,-122.4077783,3,,,,POINT (-122.4077783 37.7378085)
65311556,37.72607,-122.4363221,3,,,,POINT (-122.4363221 37.72607)
65311580,37.7229428,-122.437729,3,,,,POINT (-122.437729 37.7229428)
65311611,37.7174272,-122.442948,3,,,,POINT (-122.442948 37.7174272)
65311717,37.7359334,-122.40781,4,traffic_signals,,,POINT (-122.40781 37.7359334)
65311747,37.7308965,-122.4291659,3,traffic_signals,,,POINT (-122.4291659 37.7308965)
65311750,37.7307922,-122.428409,3,,,,POINT (-122.428409 37.7307922)
65311755,37.7308956,-122.4261748,4,,,,POINT (-122.4261748 37.7308956)
65311766,37.7308256,-122.4232395,3,,,,POINT (-122.4232395 37.7308256)
65311772,37.7307857,-122.4225233,3,,,,POINT (-122.4225233 37.7307857)
65311781,37.7311313,-122.4217054,4,,,,POINT (-122.4217054 37.7311313)
65311790,37.7631972,-122.4549575,3,,,,POINT (-122.4549575 37.7631972)
65311792,37.7627054,-122.4540336,3,,,,POINT (-122.4540336 37.7627054)
65311799,37.7601129,-122.4470098,3,,,,POINT (-122.4470098 37.7601129)
65311848,37.710636,-122.42755,1,turning_circle,,,POINT (-122.42755 37.710636)
65311854,37.715765,-122.4415791,3,traffic_signals,,,POINT (-122.4415791 37.715765)
65311858,37.7146931,-122.4391916,3,,,,POINT (-122.4391916 37.7146931)
65311865,37.7137417,-122.437085,3,,,,POINT (-122.437085 37.7137417)
65311867,37.7135187,-122.4367009,6,,,,POINT (-122.4367009 37.7135187)
65311869,37.7134139,-122.4363584,3,,,,POINT (-122.4363584 37.7134139)
65311872,37.712821,-122.435019,4,,,,POINT (-122.435019 37.712821)
65311875,37.7124669,-122.4342298,3,,,,POINT (-122.4342298 37.7124669)
65311878,37.7121183,-122.433453,4,,,,POINT (-122.433453 37.7121183)
65311880,37.7117681,-122.4326724,4,,,,POINT (-122.4326724 37.7117681)
65311890,37.7211554,-122.408068,1,,,,POINT (-122.408068 37.7211554)
65311892,37.7210373,-122.4085372,4,,,,POINT (-122.4085372 37.7210373)
65311894,37.7207785,-122.4095186,4,,,,POINT (-122.4095186 37.7207785)
65311897,37.7205192,-122.4105027,4,,,,POINT (-122.4105027 37.7205192)
65311900,37.7202601,-122.4114748,3,,,,POINT (-122.4114748 37.7202601)
65311905,37.722582,-122.4026251,4,,,,POINT (-122.4026251 37.722582)
65311908,37.7223289,-122.4035955,4,,,,POINT (-122.4035955 37.7223289)
65311911,37.7220688,-122.4045824,4,,,,POINT (-122.4045824 37.7220688)
65311913,37.7219376,-122.4050519,1,,,,POINT (-122.4050519 37.7219376)
65311975,37.7897799,-122.4557846,5,,,,POINT (-122.4557846 37.7897799)
65311977,37.7889006,-122.4556076,4,,,,POINT (-122.4556076 37.7889006)
65311980,37.7880216,-122.4554307,4,,,,POINT (-122.4554307 37.7880216)
65312014,37.7410297,-122.4228477,3,traffic_signals,,,POINT (-122.4228477 37.7410297)
65312017,37.7405815,-122.4217417,3,,,,POINT (-122.4217417 37.7405815)
65312019,37.7402223,-122.4208552,3,,,,POINT (-122.4208552 37.7402223)
65312022,37.7399867,-122.4202739,3,,,,POINT (-122.4202739 37.7399867)
65312028,37.7391217,-122.417139,3,stop,,,POINT (-122.417139 37.7391217)
65312030,37.739002,-122.415899,3,,,,POINT (-122.415899 37.739002)
65312038,37.7388864,-122.414628,4,stop,,,POINT (-122.414628 37.7388864)
65312041,37.738933,-122.4139949,4,,,,POINT (-122.4139949 37.738933)
65312043,37.7389848,-122.4133732,4,,,,POINT (-122.4133732 37.7389848)
65312050,37.7398302,-122.411365,4,,,,POINT (-122.411365 37.7398302)
65312053,37.739792,-122.410733,3,,,,POINT (-122.410733 37.739792)
65312056,37.739755,-122.410115,3,,,,POINT (-122.410115 37.739755)
65312058,37.7396887,-122.4088954,3,,,,POINT (-122.4088954 37.7396887)
65312068,37.7396132,-122.407656,3,,,,POINT (-122.407656 37.7396132)
65312070,37.7395704,-122.40692,3,traffic_signals,,,POINT (-122.40692 37.7395704)
65312080,37.760073,-122.4126291,3,,,,POINT (-122.4126291 37.760073)
65312089,37.7106737,-122.4661975,4,stop,,,POINT (-122.4661975 37.7106737)
65312094,37.7096893,-122.4679144,1,turning_circle,,,POINT (-122.4679144 37.7096893)
65312101,37.8294452,-122.3760248,3,,,,POINT (-122.3760248 37.8294452)
65312109,37.8297922,-122.3753359,3,,,,POINT (-122.3753359 37.8297922)
65312115,37.7622939,-122.4385166,3,,,,POINT (-122.4385166 37.7622939)
65312117,37.7617438,-122.4383892,4,traffic_signals,,,POINT (-122.4383892 37.7617438)
65312121,37.7606994,-122.4382887,4,stop,,,POINT (-122.4382887 37.7606994)
65312123,37.7574929,-122.4379717,4,,,,POINT (-122.4379717 37.7574929)
65312126,37.7542972,-122.4376491,4,,,,POINT (-122.4376491 37.7542972)
65312130,37.7526991,-122.437509,3,,,,POINT (-122.437509 37.7526991)
65312142,37.7267844,-122.466097,4,,,,POINT (-122.466097 37.7267844)
65312148,37.7283668,-122.4647549,4,,,,POINT (-122.4647549 37.7283668)
65312154,37.729538,-122.4640593,3,,,,POINT (-122.4640593 37.729538)
65312158,37.7731132,-122.4144568,1,,,,POINT (-122.4144568 37.7731132)
65312159,37.7726432,-122.415019,4,,,,POINT (-122.415019 37.7726432)
65312164,37.7714105,-122.4161895,3,,,,POINT (-122.4161895 37.7714105)
65312168,37.794732,-122.463321,3,,,,POINT (-122.463321 37.794732)
65312176,37.794467,-122.463968,3,,,,POINT (-122.463968 37.794467)
65312196,37.7693296,-122.4313791,3,,,,POINT (-122.4313791 37.7693296)
65312198,37.7668042,-122.4311254,3,,,,POINT (-122.4311254 37.7668042)
65312204,37.7660052,-122.4310552,4,traffic_signals,,,POINT (-122.4310552 37.7660052)
65312206,37.7659327,-122.4310488,4,traffic_signals,,,POINT (-122.4310488 37.7659327)
65312208,37.7643693,-122.4309164,4,traffic_signals,,,POINT (-122.4309164 37.7643693)
65312210,37.7627601,-122.4307627,4,stop,,,POINT (-122.4307627 37.7627601)
65312213,37.7619577,-122.4306601,3,,,,POINT (-122.4306601 37.7619577)
65312216,37.7611664,-122.430598,4,stop,,,POINT (-122.430598 37.7611664)
65312219,37.7603591,-122.4305178,4,,,,POINT (-122.4305178 37.7603591)
65312221,37.7587532,-122.4303729,3,,,,POINT (-122.4303729 37.7587532)
65312222,37.7579605,-122.4302713,4,,,,POINT (-122.4302713 37.7579605)
65312238,37.757125,-122.430678,3,,,,POINT (-122.430678 37.757125)
65312246,37.7555675,-122.4300649,4,,,,POINT (-122.4300649 37.7555675)
65312248,37.7547532,-122.4299727,4,,,,POINT (-122.4299727 37.7547532)
65312250,37.753957,-122.429884,3,,,,POINT (-122.429884 37.753957)
65312252,37.7531537,-122.4298073,4,,,,POINT (-122.4298073 37.7531537)
65312256,37.752362,-122.429731,4,,,,POINT (-122.429731 37.752362)
65312260,37.750762,-122.429577,4,,,,POINT (-122.429577 37.750762)
65312262,37.748362,-122.429346,4,,,,POINT (-122.429346 37.748362)
65312265,37.7475757,-122.4292711,4,,,,POINT (-122.4292711 37.7475757)
65312268,37.746763,-122.429193,4,,,,POINT (-122.429193 37.746763)
65312272,37.74596,-122.429116,4,,,,POINT (-122.429116 37.74596)
65312274,37.744363,-122.428959,4,,,,POINT (-122.428959 37.744363)
65312279,37.742764,-122.428806,4,,,,POINT (-122.428806 37.742764)
65312281,37.741964,-122.428729,3,,,,POINT (-122.428729 37.741964)
65312293,37.741953,-122.428911,3,,,,POINT (-122.428911 37.741953)
65312295,37.740122,-122.428736,3,,,,POINT (-122.428736 37.740122)
65312303,37.757155,-122.43026,3,,,,POINT (-122.43026 37.757155)
65312309,37.7385702,-122.4297124,1,turning_circle,,,POINT (-122.4297124 37.7385702)
65312314,37.7384711,-122.4307878,3,,,,POINT (-122.4307878 37.7384711)
65312316,37.7383321,-122.4313439,3,,,,POINT (-122.4313439 37.7383321)
65312338,37.730727,-122.4070958,4,,,,POINT (-122.4070958 37.730727)
65312340,37.7295281,-122.4065981,4,,,,POINT (-122.4065981 37.7295281)
65312348,37.7259228,-122.4051047,4,,,,POINT (-122.4051047 37.7259228)
65312350,37.7247249,-122.4046101,4,,,,POINT (-122.4046101 37.7247249)
65312356,37.7235337,-122.4041038,4,,,,POINT (-122.4041038 37.7235337)
65312359,37.7199267,-122.4025991,4,,,,POINT (-122.4025991 37.7199267)
65312365,37.7187197,-122.4021093,4,,,,POINT (-122.4021093 37.7187197)
65312369,37.717514,-122.401602,4,,,,POINT (-122.401602 37.717514)
65312372,37.7151152,-122.4006152,3,,,,POINT (-122.4006152 37.7151152)
65312411,37.7695043,-122.4145026,3,,,,POINT (-122.4145026 37.7695043)
65312436,37.743749,-122.410338,3,,,,POINT (-122.410338 37.743749)
65312440,37.7437295,-122.4111127,1,,,,POINT (-122.4111127 37.7437295)
65312447,37.7348652,-122.4382824,3,,,,POINT (-122.4382824 37.7348652)
65312481,37.7517436,-122.4004146,3,,,,POINT (-122.4004146 37.7517436)
65312511,37.7596739,-122.4415182,3,,,,POINT (-122.4415182 37.7596739)
65312517,37.7596253,-122.4423306,3,,,,POINT (-122.4423306 37.7596253)
65312520,37.759567,-122.4430326,4,,,,POINT (-122.4430326 37.759567)
65312526,37.7586049,-122.4443464,3,,,,POINT (-122.4443464 37.7586049)
65312537,37.7922196,-122.480376,4,,,,POINT (-122.480376 37.7922196)
65312540,37.7920204,-122.4800866,3,,,,POINT (-122.4800866 37.7920204)
65312546,37.791803,-122.4795538,3,,,,POINT (-122.4795538 37.791803)
65312549,37.7917491,-122.4793607,3,,,,POINT (-122.4793607 37.7917491)
65312552,37.7915173,-122.4785537,3,,,,POINT (-122.4785537 37.7915173)
65312558,37.7913036,-122.477804,3,,,,POINT (-122.477804 37.7913036)
65312561,37.7912924,-122.4776794,3,,,,POINT (-122.4776794 37.7912924)
65312583,37.793378,-122.477955,3,,,,POINT (-122.477955 37.793378)
65312600,37.7941425,-122.4792001,3,,,,POINT (-122.4792001 37.7941425)
65312605,37.7116554,-122.4732815,1,,,,POINT (-122.4732815 37.7116554)
