u,v,key,osmid,highway,lanes,maxspeed,name,oneway,ref,reversed,length,bridge,tunnel,geometry,width,access,junction,artificial
65341568,65341569,0.0,255170284,residential,,,39th Avenue,False,,False,207.8968907626229,,,"LINESTRING (-122.4971389 37.7421114, -122.4971378 37.7420959, -122.4971319 37.7420116, -122.4971301 37.7419866, -122.4970166 37.7403648, -122.497015 37.7403425, -122.4970082 37.7402446)",,,,False
65341568,12116291923,0.0,1216146647,tertiary,1,,Taraval Street,True,,False,100.01103213469024,,,"LINESTRING (-122.4971389 37.7421114, -122.4971668 37.7421259, -122.4972158 37.7421506, -122.4972471 37.7421522, -122.4975567 37.7421674, -122.49811 37.7421395, -122.4981499 37.7421375, -122.4981957 37.7420806, -122.498209 37.7420642)",,,,False
65341568,12116291923,1.0,1409523174,tertiary,,,Taraval Street,False,,True,94.24038629329976,,,"LINESTRING (-122.4971389 37.7421114, -122.497244 37.7421067, -122.4975637 37.7420927, -122.498082 37.7420698, -122.4981041 37.7420689, -122.498209 37.7420642)",60',,,False
65341568,65329578,0.0,1216148105,tertiary,,,Taraval Street,False,,False,94.29297869323042,,,"LINESTRING (-122.4971389 37.7421114, -122.4970361 37.7421159, -122.4961713 37.7421541, -122.4960682 37.7421586)",60',,,False
65341568,65295177,0.0,1409523173,residential,,,39th Avenue,False,,True,207.55317906691505,,,"LINESTRING (-122.4971389 37.7421114, -122.49714 37.7421271, -122.4971459 37.7422113, -122.4971467 37.742223, -122.4972697 37.7439751)",,,,False
65341569,65329581,0.0,516569605,residential,,,Ulloa Street,False,,True,94.28656724714357,,,"LINESTRING (-122.4970082 37.7402446, -122.4959376 37.7402918)",,,,False
65341569,65340964,0.0,255170284,residential,,,39th Avenue,False,,False,207.50734363691925,,,"LINESTRING (-122.4970082 37.7402446, -122.4970026 37.7401636, -122.497001 37.7401411, -122.4968851 37.7384876, -122.4968777 37.7383813)",,,,False
65341569,65341568,0.0,255170284,residential,,,39th Avenue,False,,True,207.8968907626229,,,"LINESTRING (-122.4970082 37.7402446, -122.497015 37.7403425, -122.4970166 37.7403648, -122.4971301 37.7419866, -122.4971319 37.7420116, -122.4971378 37.7420959, -122.4971389 37.7421114)",,,,False
65341569,65350553,0.0,516569605,residential,,,Ulloa Street,False,,False,94.22517100664928,,,"LINESTRING (-122.4970082 37.7402446, -122.4979912 37.7402012, -122.4980781 37.7401974)",,,,False
65341574,65350556,0.0,169793700,residential,,,Yorba Street,False,,False,94.19496611101488,,,"LINESTRING (-122.4966174 37.7346678, -122.4967336 37.7346629, -122.497687 37.7346224)",,,,False
65341574,65329585,0.0,169793700,residential,,,Yorba Street,False,,True,94.22184837238436,,,"LINESTRING (-122.4966174 37.7346678, -122.4964652 37.7346743, -122.4955475 37.7347133)",,,,False
65341574,65372728,0.0,255170284,residential,,,39th Avenue,False,,False,86.828499850308,,,"LINESTRING (-122.4966174 37.7346678, -122.4965736 37.7339866, -122.4965725 37.7339688, -122.4965684 37.7338879)",,,,False
65341574,65287878,0.0,255170284,residential,,,39th Avenue,False,,True,205.90423614136407,,,"LINESTRING (-122.4966174 37.7346678, -122.4967388 37.7363999, -122.496747 37.7365167)",,,,False
65341610,258757445,0.0,255351733,tertiary,4,,Taraval Street,False,,False,85.13045901139554,,,"LINESTRING (-122.4746411 37.7431024, -122.4747306 37.7430984, -122.4754737 37.7430658, -122.4755031 37.7430645, -122.4756078 37.7430602)",,,,False
65341610,65329597,0.0,255351733,tertiary,4,,Taraval Street,False,,True,95.34837645690376,,,"LINESTRING (-122.4746411 37.7431024, -122.4745424 37.7431068, -122.4737045 37.7431437, -122.473675 37.7431449, -122.47361 37.7431479, -122.4735584 37.7431501)",,,,False
65341610,12195577866,0.0,1381242911,residential,,,18th Avenue,False,,False,5.011198791141671,,,"LINESTRING (-122.4746411 37.7431024, -122.47464 37.7430867, -122.474638 37.7430574)",,,,False
65341610,12195577835,0.0,1381242911,residential,,,18th Avenue,False,,True,5.764354851161514,,,"LINESTRING (-122.4746411 37.7431024, -122.4746423 37.7431189, -122.4746435 37.7431542)",,,,False
65341614,258757446,0.0,133743901,residential,,,Ulloa Street,False,,False,87.8477599105884,,,"LINESTRING (-122.4745108 37.7412372, -122.4745768 37.7412343, -122.4746183 37.7412325, -122.4754111 37.7411974, -122.4755083 37.7411932)",,,,False
65341614,65329600,0.0,133743901,residential,,,Ulloa Street,False,,True,95.5489737233878,,,"LINESTRING (-122.4745108 37.7412372, -122.4744404 37.7412402, -122.4744146 37.7412413, -122.473553 37.7412788, -122.4734258 37.7412843)",,,,False
65341614,12195577866,0.0,1381242911,residential,,,18th Avenue,False,,True,202.7064284700853,,,"LINESTRING (-122.4745108 37.7412372, -122.4745148 37.7413058, -122.4745165 37.7413295, -122.4746342 37.7430037, -122.474638 37.7430574)",,,,False
65341614,65340939,0.0,1381242912,residential,,,18th Avenue,False,,False,207.8543730969211,,,"LINESTRING (-122.4745108 37.7412372, -122.4745061 37.7411801, -122.4745043 37.7411539, -122.474439 37.7402092, -122.4744338 37.7401347, -122.4743737 37.7394636, -122.4743641 37.7393716)",,,,False
65342004,1711226144,0.0,133856268,secondary,2,25 mph,Ocean Avenue,False,,True,15.885750328975169,,,"LINESTRING (-122.4681403 37.7290478, -122.4680975 37.7289677, -122.46807 37.7289162)",,,,False
65342004,65342015,0.0,133856269,secondary,2,25 mph,Ocean Avenue,False,,False,20.122514343103607,,,"LINESTRING (-122.4681403 37.7290478, -122.4681936 37.7291469, -122.4682325 37.7292134)",,,,False
65342004,65355106,0.0,133856277,residential,,,San Benito Way,False,,True,188.79098691037808,,,"LINESTRING (-122.4681403 37.7290478, -122.468121 37.7290543, -122.4680214 37.7290936, -122.467963 37.7291247, -122.46792 37.729161, -122.4678089 37.7292845, -122.4677056 37.729409, -122.4676164 37.7295236, -122.4675329 37.7296444, -122.4674556 37.7297662, -122.4673871 37.7298816, -122.4673219 37.7300044, -122.4672653 37.7301277, -122.4672136 37.7302518, -122.4671693 37.7303762, -122.4671325 37.7304836, -122.4671273 37.7304988)",,,,False
65342015,65326405,0.0,8920202,residential,,,Paloma Avenue,False,,False,110.2766207681677,,,"LINESTRING (-122.4682325 37.7292134, -122.4682509 37.7292058, -122.4683432 37.7291679, -122.4684041 37.7291368, -122.468586 37.7290442, -122.4687767 37.7289635, -122.4689763 37.7288873, -122.4691673 37.7288238, -122.4692398 37.7288014, -122.469262 37.7287946, -122.4693493 37.7287679)",,,,False
65342015,65324083,0.0,133856269,secondary,2,25 mph,Ocean Avenue,False,,False,56.51848164352096,,,"LINESTRING (-122.4682325 37.7292134, -122.4682678 37.7292617, -122.4683378 37.7293492, -122.4683714 37.7293886, -122.468425 37.7294441, -122.4684861 37.7294991, -122.4685517 37.7295518, -122.4686302 37.729609)",,,,False
65342015,65342004,0.0,133856269,secondary,2,25 mph,Ocean Avenue,False,,True,20.122514343103607,,,"LINESTRING (-122.4682325 37.7292134, -122.4681936 37.7291469, -122.4681403 37.7290478)",,,,False
65342038,65342045,0.0,"[513902629, 27434814]",secondary,2,25 mph,Ocean Avenue,True,,False,119.24639123003416,,,"LINESTRING (-122.4705136 37.7304708, -122.4705909 37.7305206, -122.4707391 37.7305941, -122.4710094 37.7307334, -122.471067 37.7307614, -122.4711289 37.7307908, -122.4713486 37.7308891, -122.4715492 37.7309785, -122.4716672 37.7310323)",,,,False
65342038,6325970951,0.0,679078881,secondary,2,25 mph,Ocean Avenue,False,,True,38.61179069667348,,,"LINESTRING (-122.4705136 37.7304708, -122.4702144 37.7303421, -122.4701279 37.7303049)",,,,False
65342045,65358646,0.0,255351726,secondary,2,25 mph,Ocean Avenue,True,,False,30.65231288451693,,,"LINESTRING (-122.4716672 37.7310323, -122.4716732 37.7310348, -122.4717634 37.7310724, -122.4719731 37.7311644)",,,,False
65342045,2315778415,0.0,397148788,primary,3,35 mph,Junipero Serra Boulevard,True,,False,12.465050188139829,,,"LINESTRING (-122.4716672 37.7310323, -122.4716615 37.7310645, -122.4716579 37.7310949, -122.471655 37.7311439)",,,,False
65342049,65358721,0.0,33868901,tertiary,,20 mph,Ocean Avenue,True,,False,29.917261697477624,,,"LINESTRING (-122.4722228 37.7312273, -122.4720943 37.7311067, -122.4720559 37.7310906, -122.4719712 37.7310527)",,,,False
65342049,65310894,0.0,37629557,tertiary,,20 mph,Ocean Avenue,False,,False,100.6258559054734,,,"LINESTRING (-122.4722228 37.7312273, -122.4723989 37.7313059, -122.4725023 37.7313528, -122.4729926 37.7315728, -122.4731372 37.7316373, -122.473171 37.7316524, -122.4732184 37.7316733)",,,,False
65342049,388001187,0.0,48435259,residential,,,Junipero Serra Boulevard,False,,False,37.943940011386175,,,"LINESTRING (-122.4722228 37.7312273, -122.4721597 37.7311146, -122.4721487 37.7310698, -122.472146 37.7310244, -122.4721549 37.7308977)",,,,False
65342049,388001178,0.0,147415741,residential,,,Eucalyptus Drive,False,,False,21.71516680115101,,,"LINESTRING (-122.4722228 37.7312273, -122.472325 37.7311297, -122.4723364 37.7311177, -122.4723471 37.731108, -122.4723598 37.7311001, -122.4723749 37.731094, -122.4723921 37.731089)",,,,False
65342051,65340889,0.0,147415747,residential,,,Lagunitas Drive,False,,True,38.4964209511268,,,"LINESTRING (-122.4742163 37.7321209, -122.4741473 37.732204, -122.4739865 37.7324155)",,,,False
65342051,258757451,0.0,"[776839984, 755782035]",tertiary,,20 mph,Ocean Avenue,False,,False,70.21179704840267,,,"LINESTRING (-122.4742163 37.7321209, -122.4743022 37.7321584, -122.4744108 37.7322079, -122.4745653 37.7322773, -122.4746066 37.7322962, -122.4748129 37.732389, -122.4749083 37.7324357)",,,,False
65342051,65310894,0.0,755782035,tertiary,,20 mph,Ocean Avenue,False,,True,100.88881250052592,,,"LINESTRING (-122.4742163 37.7321209, -122.4741482 37.7320904, -122.4738529 37.731958, -122.4738377 37.7319512, -122.4737992 37.7319339, -122.4737539 37.7319137, -122.4737096 37.7318937, -122.4736811 37.7318809, -122.4733077 37.7317134, -122.4732965 37.7317084, -122.4732184 37.7316733)",,,,False
65342056,65359424,0.0,8920744,residential,,,20th Avenue,False,,True,177.57617164439918,,,"LINESTRING (-122.4760632 37.7326931, -122.476056 37.7325947, -122.475956 37.7311835, -122.4759508 37.7310986)",,,,False
65342056,65342058,0.0,133748403,tertiary,,,Ocean Avenue,False,,True,79.93881086983697,,,"LINESTRING (-122.4760632 37.7326931, -122.4761864 37.7326877, -122.4765287 37.7326726, -122.4768878 37.7326568, -122.4769708 37.7326532)",,,,False
65342056,65359421,0.0,133856353,residential,,,20th Avenue,False,,False,209.31668788747928,,,"LINESTRING (-122.4760632 37.7326931, -122.4760713 37.7328118, -122.4761882 37.7344903, -122.4761936 37.7345727)",,,,False
65342056,65316146,0.0,"[397124096, 964204166, 417097582, 89812495]",tertiary,4,,Ocean Avenue,False,,True,96.13675858634488,,,"LINESTRING (-122.4760632 37.7326931, -122.4759406 37.7326981, -122.4757206 37.7327072, -122.4756575 37.7327086, -122.4755949 37.7327051, -122.475515 37.7326921, -122.4754453 37.7326718, -122.4753802 37.7326453, -122.475133 37.7325369, -122.4750357 37.7324922)",,,,False
65342058,65342062,0.0,48435258,tertiary,2,,Ocean Avenue,False,,False,81.77076912013517,,,"LINESTRING (-122.4769708 37.7326532, -122.4770727 37.7326487, -122.477413 37.7326338, -122.4777902 37.7326172, -122.4778992 37.7326124)",,,,False
65342058,65342056,0.0,133748403,tertiary,,,Ocean Avenue,False,,False,79.93881086983697,,,"LINESTRING (-122.4769708 37.7326532, -122.4768878 37.7326568, -122.4765287 37.7326726, -122.4761864 37.7326877, -122.4760632 37.7326931)",,,,False
65342058,4062847005,0.0,133856359,residential,,,21st Avenue,False,,False,170.32838065500547,,,"LINESTRING (-122.4769708 37.7326532, -122.4769633 37.7325572, -122.4769617 37.7325345, -122.4768686 37.7311904, -122.4768649 37.7311237)",,,,False
65342058,258922152,0.0,430952047,residential,,,21st Avenue,False,,True,211.1647918704515,,,"LINESTRING (-122.4769708 37.7326532, -122.4769778 37.7327649, -122.476979 37.7327815, -122.477096 37.7344668, -122.4771022 37.7345494)",,,,False
65342062,4062847057,0.0,8919451,residential,,,22nd Avenue,False,,False,179.97649579601406,,,"LINESTRING (-122.4778992 37.7326124, -122.4779189 37.7325577, -122.4779306 37.7325103, -122.4779373 37.7324599, -122.4779369 37.7324078, -122.4779295 37.7323588, -122.4779171 37.7323117, -122.4778998 37.732265, -122.4778746 37.7322175, -122.4778451 37.7321729, -122.4773384 37.7314603, -122.477307 37.7314112, -122.4772823 37.7313628, -122.4772644 37.7313084, -122.4772563 37.7312546, -122.4772524 37.7312006, -122.4772525 37.7311272)",,,,False
65342062,65342715,0.0,8919451,residential,,,22nd Avenue,False,,True,213.64161631018584,,,"LINESTRING (-122.4778992 37.7326124, -122.4778877 37.7326458, -122.4778803 37.7326781, -122.477877 37.7327148, -122.477878 37.7327287, -122.4779972 37.7344364, -122.4780042 37.7345291)",,,,False
65342062,4062846066,0.0,48435258,tertiary,2,,Ocean Avenue,False,,False,41.54579710542503,,,"LINESTRING (-122.4778992 37.7326124, -122.4780196 37.7326071, -122.4783709 37.7325917)",,,,False
65342062,65342058,0.0,48435258,tertiary,2,,Ocean Avenue,False,,True,81.77076912013517,,,"LINESTRING (-122.4778992 37.7326124, -122.4777902 37.7326172, -122.477413 37.7326338, -122.4770727 37.7326487, -122.4769708 37.7326532)",,,,False
65342069,4062434369,0.0,8921209,residential,,,Forest View Drive,False,,False,141.7915998303403,,,"LINESTRING (-122.4836512 37.7323597, -122.4836448 37.7322716, -122.4835664 37.731163, -122.4835619 37.7310865)",,,,False
65342069,4062434365,0.0,8921209,residential,,,Forest View Drive,False,,True,214.3403069145732,,,"LINESTRING (-122.4836512 37.7323597, -122.4836584 37.732466, -122.4837749 37.7341249, -122.4837725 37.7341501, -122.4837693 37.7341701, -122.4837693 37.7342047, -122.4837758 37.7342842)",,,,False
65342069,65342071,0.0,48435258,tertiary,2,,Ocean Avenue,False,,False,77.60489737941164,,,"LINESTRING (-122.4836512 37.7323597, -122.4837417 37.7323557, -122.4844601 37.7323242, -122.4845323 37.732321)",,,,False
65342069,65299193,0.0,48435258,tertiary,2,,Ocean Avenue,False,,True,77.41106795606449,,,"LINESTRING (-122.4836512 37.7323597, -122.4835748 37.732363, -122.4828658 37.7323942, -122.4827723 37.7323983)",,,,False
65342071,4062434370,0.0,8921101,residential,,,Meadowbrook Drive,False,,False,145.02418185650518,,,"LINESTRING (-122.4845323 37.732321, -122.4845253 37.7322273, -122.4845243 37.7322135, -122.4844458 37.7311002, -122.4844403 37.7310188)",,,,False
65342071,4062434364,0.0,8921101,residential,,,Meadowbrook Drive,False,,True,214.23912956223376,,,"LINESTRING (-122.4845323 37.732321, -122.4845397 37.7324303, -122.4845407 37.7324446, -122.4846622 37.7341625, -122.4846681 37.7342447)",,,,False
65342071,65342074,0.0,48435258,tertiary,2,,Ocean Avenue,False,,False,77.48200930289441,,,"LINESTRING (-122.4845323 37.732321, -122.4846234 37.732317, -122.4853357 37.7322857, -122.485412 37.7322823)",,,,False
65342071,65342069,0.0,48435258,tertiary,2,,Ocean Avenue,False,,True,77.60489737941164,,,"LINESTRING (-122.4845323 37.732321, -122.4844601 37.7323242, -122.4837417 37.7323557, -122.4836512 37.7323597)",,,,False
65342074,4062434375,0.0,8920456,residential,,,Sylvan Drive,False,,False,148.26056620642353,,,"LINESTRING (-122.485412 37.7322823, -122.4854055 37.7321914, -122.4854038 37.7321678, -122.4853238 37.7310328, -122.4853189 37.730951)",,,,False
65342074,4062434363,0.0,8920456,residential,,,Sylvan Drive,False,,True,214.21118576036616,,,"LINESTRING (-122.485412 37.7322823, -122.4854193 37.732387, -122.4854206 37.7324054, -122.48554 37.7341201, -122.4855466 37.7342058)",,,,False
65342074,65342076,0.0,48435258,tertiary,2,,Ocean Avenue,False,,False,77.75486535589177,,,"LINESTRING (-122.485412 37.7322823, -122.485505 37.7322782, -122.4862191 37.7322468, -122.4862948 37.7322435)",,,,False
65342074,65342071,0.0,48435258,tertiary,2,,Ocean Avenue,False,,True,77.48200930289441,,,"LINESTRING (-122.485412 37.7322823, -122.4853357 37.7322857, -122.4846234 37.732317, -122.4845323 37.732321)",,,,False
65342076,65342081,0.0,48435258,tertiary,2,,Ocean Avenue,False,,False,77.45513038683072,,,"LINESTRING (-122.4862948 37.7322435, -122.4863829 37.7322396, -122.4871035 37.732208, -122.4871742 37.7322049)",,,,False
65342076,65342074,0.0,48435258,tertiary,2,,Ocean Avenue,False,,True,77.75486535589177,,,"LINESTRING (-122.4862948 37.7322435, -122.4862191 37.7322468, -122.485505 37.7322782, -122.485412 37.7322823)",,,,False
65342076,65348517,0.0,403991267,residential,,,Middlefield Drive,False,,False,214.22717256795792,,,"LINESTRING (-122.4862948 37.7322435, -122.4863013 37.7323488, -122.4864217 37.7340762, -122.4864281 37.7341672)",,,,False
65342076,65348521,0.0,403991267,residential,,,Middlefield Drive,False,,True,151.4980062690566,,,"LINESTRING (-122.4862948 37.7322435, -122.4862876 37.7321515, -122.4862056 37.7309706, -122.486205 37.7309619, -122.4862004 37.7308831)",,,,False
65342081,65362314,0.0,8921650,residential,,,Riverton Drive,False,,False,153.9362371362571,,,"LINESTRING (-122.4871742 37.7322049, -122.4871675 37.7321108, -122.4871657 37.7320845, -122.4870835 37.7309028, -122.4870783 37.7308226)",,,,False
65342081,4062452044,0.0,8921650,residential,,,Riverton Drive,False,,True,214.23767742962332,,,"LINESTRING (-122.4871742 37.7322049, -122.4871815 37.7323137, -122.4871828 37.7323323, -122.4872576 37.7334072, -122.4873009 37.7340407, -122.4873074 37.7341287)",,,,False
65342081,65342084,0.0,48435258,tertiary,2,,Ocean Avenue,False,,False,77.64018363863383,,,"LINESTRING (-122.4871742 37.7322049, -122.4872604 37.7322011, -122.4879795 37.7321696, -122.4880557 37.7321662)",,,,False
65342081,65342076,0.0,48435258,tertiary,2,,Ocean Avenue,False,,True,77.45513038683073,,,"LINESTRING (-122.4871742 37.7322049, -122.4871035 37.732208, -122.4863829 37.7322396, -122.4862948 37.7322435)",,,,False
65342084,65347558,0.0,8919776,residential,,,Springfield Drive,False,,False,133.50444576477213,,,"LINESTRING (-122.4880557 37.7321662, -122.4880491 37.7320733, -122.4880477 37.7320539, -122.4879757 37.7310524, -122.4879696 37.7309675)",,,,False
65342084,4062468479,0.0,8919776,residential,,,Springfield Drive,False,,True,214.31807261571024,,,"LINESTRING (-122.4880557 37.7321662, -122.4880634 37.7322733, -122.4880641 37.7322833, -122.488142 37.7333673, -122.4881878 37.7340042, -122.488194 37.7340905)",,,,False
65342084,65342088,0.0,48435258,tertiary,2,,Ocean Avenue,False,,False,75.9406195812685,,,"LINESTRING (-122.4880557 37.7321662, -122.4881437 37.7321623, -122.488831 37.7321321, -122.4889179 37.7321283)",,,,False
65342084,65342081,0.0,48435258,tertiary,2,,Ocean Avenue,False,,True,77.64018363863383,,,"LINESTRING (-122.4880557 37.7321662, -122.4879795 37.7321696, -122.4872604 37.7322011, -122.4871742 37.7322049)",,,,False
65342088,65364264,0.0,"[8921145, 845297882]",residential,,,Everglade Drive,True,,False,214.4205490237867,,,"LINESTRING (-122.4889179 37.7321283, -122.4889261 37.7322476, -122.4890003 37.7333325, -122.4890186 37.7335505, -122.4890142 37.733698, -122.4890142 37.7337814, -122.4890153 37.7338081, -122.4890195 37.7338399, -122.4890271 37.733861, -122.4890433 37.7338832, -122.4890465 37.7339416, -122.4890469 37.7339543, -122.4890498 37.7340498)",,,,False
65342088,4062775036,0.0,48435258,tertiary,2,,Ocean Avenue,False,,False,74.87327478477907,,,"LINESTRING (-122.4889179 37.7321283, -122.4890152 37.732124, -122.4896757 37.7320953, -122.489768 37.7320912)",,,,False
65342088,65342084,0.0,48435258,tertiary,2,,Ocean Avenue,False,,True,75.9406195812685,,,"LINESTRING (-122.4889179 37.7321283, -122.488831 37.7321321, -122.4881437 37.7321623, -122.4880557 37.7321662)",,,,False
65342088,65362323,0.0,49422341,residential,,,Everglade Drive,False,,False,102.28359527083522,,,"LINESTRING (-122.4889179 37.7321283, -122.4889116 37.7320384, -122.4888598 37.7312938, -122.4888548 37.7312098)",,,,False
65342098,65362333,0.0,8921848,residential,,,Clearfield Drive,False,,True,144.65958488904454,,,"LINESTRING (-122.4914547 37.7320168, -122.4914484 37.7319258, -122.4913707 37.7308051, -122.4913646 37.7307178)",,,,False
65342098,65282123,0.0,133748355,residential,,,Clearfield Drive,False,,False,196.3240020494877,,,"LINESTRING (-122.4914547 37.7320168, -122.4914627 37.7321352, -122.4915691 37.7336666, -122.4915738 37.7337341, -122.491574 37.7337798)",,,,False
65342098,65342101,0.0,133748408,tertiary,2,,Ocean Avenue,False,,False,74.75168000213166,,,"LINESTRING (-122.4914547 37.7320168, -122.4915497 37.7320126, -122.4922176 37.7319833, -122.4923034 37.7319795)",,,,False
65342098,4062775050,0.0,513916073,tertiary,2,,Ocean Avenue,False,,True,74.00281893135535,,,"LINESTRING (-122.4914547 37.7320168, -122.4913806 37.7320201, -122.4906145 37.7320537)",,,,False
65342101,65319491,0.0,8919971,residential,,,Morningside Drive,False,,False,330.3326549494879,,,"LINESTRING (-122.4923034 37.7319795, -122.4922962 37.7318778, -122.4922072 37.7306173, -122.492201 37.7305368, -122.492192 37.7304507, -122.492178 37.7303701, -122.4921595 37.7302908, -122.4921301 37.7301999, -122.4920954 37.7301088, -122.4920535 37.7300162, -122.4920031 37.7299229, -122.4919418 37.7298278, -122.4918693 37.7297328, -122.4917976 37.7296484, -122.4917194 37.7295675, -122.4916327 37.7294878, -122.4915359 37.7294116, -122.4914398 37.7293439, -122.4913753 37.7293007, -122.4912927 37.7292454)",,,,False
65342101,65282123,0.0,8919971,residential,,,Morningside Drive,False,,True,266.7570775958474,,,"LINESTRING (-122.4923034 37.7319795, -122.4923114 37.7320934, -122.4924193 37.7336202, -122.4924192 37.7336526, -122.4924139 37.7336813, -122.4923981 37.7337063, -122.4923747 37.7337276, -122.4923447 37.7337407, -122.4923128 37.733746, -122.4922768 37.7337488, -122.4916695 37.7337756, -122.491574 37.7337798)",,,,False
65342101,65319467,0.0,133748408,tertiary,2,,Ocean Avenue,False,,False,74.07313748348032,,,"LINESTRING (-122.4923034 37.7319795, -122.4924068 37.731975, -122.4930581 37.7319464, -122.4931444 37.7319426)",,,,False
65342101,65342098,0.0,133748408,tertiary,2,,Ocean Avenue,False,,True,74.75168000213166,,,"LINESTRING (-122.4923034 37.7319795, -122.4922176 37.7319833, -122.4915497 37.7320126, -122.4914547 37.7320168)",,,,False
65342106,4064695830,0.0,8920310,residential,,,Lakeshore Drive,False,,False,188.77942317671287,,,"LINESTRING (-122.4943265 37.7318906, -122.494211 37.7302628, -122.4942071 37.7301955)",11.667,,,False
65342106,65343306,0.0,8920310,residential,,,Lakeshore Drive,False,,True,616.6885061539372,,,"LINESTRING (-122.4943265 37.7318906, -122.4943711 37.7325236, -122.4943775 37.7325939, -122.4943897 37.7326587, -122.4944067 37.7327237, -122.4944307 37.7327901, -122.4944602 37.7328556, -122.4944963 37.7329194, -122.4945375 37.7329818, -122.4945829 37.7330433, -122.4948182 37.7333251, -122.4948648 37.7333782, -122.4949166 37.7334279, -122.4949747 37.7334719, -122.4950353 37.7335114, -122.4950968 37.7335408, -122.4951637 37.7335664, -122.4952205 37.7335832, -122.4952859 37.733597, -122.4953528 37.7336073, -122.495423 37.7336115, -122.4954937 37.7336115, -122.4955685 37.7336064, -122.4956501 37.7335991, -122.4957412 37.7335893, -122.4958566 37.7335735, -122.4959726 37.7335541, -122.4960982 37.7335264, -122.4962114 37.7334977, -122.4963241 37.7334637, -122.4964376 37.7334238, -122.4965407 37.7333838, -122.4966375 37.733341, -122.496732 37.7332946, -122.4968236 37.7332444, -122.4969117 37.7331923, -122.4970005 37.7331353, -122.4970857 37.7330752, -122.4971641 37.7330149, -122.4972371 37.7329539, -122.4973097 37.7328876, -122.4975793 37.7326272, -122.497642 37.7325631, -122.4977027 37.7324915, -122.497757 37.7324199, -122.4978038 37.7323522, -122.497843 37.7322847, -122.4978776 37.7322142, -122.4979103 37.7321384, -122.4979373 37.7320616, -122.4979601 37.7319851, -122.4979779 37.7319063, -122.4979877 37.7318273, -122.4979926 37.7317476, -122.4979915 37.7316675, -122.497985 37.7315835, -122.4979724 37.7315038, -122.4979523 37.7314121, -122.4979205 37.7313152)",11.667,,,False
65342106,4062434371,0.0,133748404,residential,,,Ocean Avenue,False,,False,73.65929886154811,,,"LINESTRING (-122.4943265 37.7318906, -122.495044 37.7318591, -122.4951628 37.7318539)",11.667,,,False
65342106,65289573,0.0,133748404,residential,,,Ocean Avenue,False,,True,45.02570034682771,,,"LINESTRING (-122.4943265 37.7318906, -122.4939407 37.7319076, -122.4939203 37.7319084, -122.4938153 37.7319131)",11.667,,,False
65342682,6356743334,0.0,225806050,residential,,,22nd Avenue,False,,False,6.603716454110174,,,"LINESTRING (-122.4789268 37.7429137, -122.4789257 37.7428979, -122.4789227 37.7428544)",,,,False
65342682,12195577841,0.0,225806050,residential,,,22nd Avenue,False,,True,5.01119941252623,,,"LINESTRING (-122.4789268 37.7429137, -122.4789279 37.74293, -122.4789299 37.7429587)",,,,False
65342682,6356743350,0.0,678902222,tertiary,,,Taraval Street,False,,False,38.31062351633578,,,"LINESTRING (-122.4789268 37.7429137, -122.4790235 37.7429094, -122.4793618 37.7428942)",,,,False
65342682,6356743341,0.0,678902222,tertiary,,,Taraval Street,False,,True,75.3329041701356,,,"LINESTRING (-122.4789268 37.7429137, -122.4788103 37.7429188, -122.4786289 37.7429268, -122.4785599 37.7429312, -122.4780714 37.7429513)",,,,False
65342686,65329911,0.0,89812469,residential,,,Ulloa Street,False,,False,94.46181618707368,,,"LINESTRING (-122.4787965 37.7410481, -122.4798691 37.7410008)",,,,False
65342686,65351697,0.0,89812469,residential,,,Ulloa Street,False,,True,94.277387084915,,,"LINESTRING (-122.4787965 37.7410481, -122.477726 37.7410954)",,,,False
65342686,65340956,0.0,225806050,residential,,,22nd Avenue,False,,False,207.54931660378165,,,"LINESTRING (-122.4787965 37.7410481, -122.4787908 37.7409665, -122.4786732 37.7392806, -122.4786665 37.7391844)",,,,False
65342686,6356743334,0.0,225806050,residential,,,22nd Avenue,False,,True,201.15813247837525,,,"LINESTRING (-122.4787965 37.7410481, -122.4789201 37.7428112, -122.4789227 37.7428544)",,,,False
65342715,65342062,0.0,8919451,residential,,,22nd Avenue,False,,False,213.64161631018587,,,"LINESTRING (-122.4780042 37.7345291, -122.4779972 37.7344364, -122.477878 37.7327287, -122.477877 37.7327148, -122.4778803 37.7326781, -122.4778877 37.7326458, -122.4778992 37.7326124)",,,,False
65342715,258922152,0.0,417097122,primary,3,35 mph,Sloat Boulevard,True,CA 35,False,79.37146845223785,,,"LINESTRING (-122.4780042 37.7345291, -122.4779571 37.734527, -122.4779104 37.734527, -122.4775427 37.7345372, -122.4771861 37.7345473, -122.4771811 37.7345475, -122.4771022 37.7345494)",,,,False
65342742,65342744,0.0,419633768,residential,,,41st Avenue,False,,False,207.9195769982713,,,"LINESTRING (-122.49928 37.7420171, -122.4992789 37.7420016, -122.4992731 37.7419184, -122.4992719 37.7419011, -122.4991561 37.7402481, -122.4991492 37.7401501)",,,,False
65342742,65295181,0.0,419633768,residential,,,41st Avenue,False,,True,207.5633090309442,,,"LINESTRING (-122.49928 37.7420171, -122.4992811 37.7420328, -122.4992871 37.742118, -122.4992886 37.7421398, -122.4992998 37.7422992, -122.4994106 37.7438809)",,,,False
